times,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8,Series9,Series10,Series11,Series12,Series13,Series14,Series15,Series16,Series17,Series18,Series19,Series20,Series21,Series22,Series23,Series24,Series25,Series26,Series27,Series28,Series29,Series30,Series31,Series32,Series33,Series34,Series35,Series36,Series37,Series38,Series39,Series40,Series41,Series42,Series43,Series44,Series45,Series46,Series47,Series48,Series49,Series50,Series51,Series52,Series53,Series54,Series55,Series56,Series57,Series58,Series59,Series60,Series61,Series62,Series63,Series64,Series65,Series66,Series67,Series68,Series69,Series70,Series71,Series72,Series73,Series74,Series75,Series76,Series77,Series78,Series79,Series80,Series81,Series82,Series83,Series84,Series85,Series86,Series87,Series88,Series89,Series90,Series91,Series92,Series93,Series94,Series95
1991-06-22,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39882844357606,206.05642205785225,213.33009888112892,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532631272743,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523637,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698763866,207.0925695808849,209.71609948346025,207.72788237734514,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239202,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.68687808637642,205.31866032439763,205.66377018743015,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918486,207.6990160334214,209.57419374464726,210.4030490644531,212.33943673845013,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-06-23,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.92387868948262,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39882814106934,206.05642205785225,213.3300989771355,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532663832474,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.97533686499787,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.849620855237,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764108,207.0925695808849,209.71609948346025,207.7228229061187,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239196,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439754,205.66377018743498,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.4030490644529,212.33943673879617,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-06-24,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.92387868948256,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988307040564,206.05642205785225,213.33009903873983,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532635146798,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.97533686499764,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.8496208552373,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764426,207.0925695808849,209.71609948346025,207.7397848343973,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239196,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439768,205.66377018743543,203.36710054417745,205.78582216387213,204.8924919716117,208.9861659291851,207.6990160334214,209.57419374464726,210.40304906445363,212.33943673850482,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-06-25,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.92387868948256,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988315642037,206.05642205785225,213.33009898393706,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532660419368,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.97533686499776,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523705,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764645,207.0925695808849,209.71609948346025,207.71213936386664,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239188,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439763,205.6637701874317,203.36710054417748,205.78582216387213,204.8924919716117,208.98616592918535,207.6990160334214,209.57419374464726,210.40304906445354,212.33943673875015,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-06-26,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39882976569305,206.05642205785225,213.33009892342105,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532638153806,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523642,203.31002579299596,204.77859772569678,205.4542935052438,205.6067069876417,207.0925695808849,209.71609948346025,207.73769747498545,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.6637701874309,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918515,207.6990160334214,209.57419374464726,210.40304906445326,212.33943673854358,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-06-27,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39882865461263,206.05642205785225,213.33009894789092,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532657770146,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523648,203.31002579299596,204.77859772569678,205.4542935052438,205.6067069876416,207.0925695808849,209.71609948346025,207.71915357588747,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743108,203.36710054417745,205.78582216387213,204.8924919716117,208.9861659291851,207.6990160334214,209.57419374464726,210.40304906445326,212.33943673871752,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-06-28,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39882979327518,206.05642205785225,213.3300989994464,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.4353264048782,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.8496208552364,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764196,207.0925695808849,209.71609948346025,207.73035892176165,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743086,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918506,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673857107,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-06-29,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39883094047707,206.05642205785225,213.33009899511381,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532655713844,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523637,203.31002579299596,204.77859772569678,205.4542935052438,205.6067069876414,207.0925695808849,209.71609948346025,207.73329960747088,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743069,203.36710054417745,205.78582216387213,204.8924919716117,208.9861659291851,207.6990160334214,209.57419374464726,210.40304906445326,212.3394367386944,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-06-30,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39883032747346,206.05642205785225,213.33009895563012,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.4353264229946,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764162,207.0925695808849,209.71609948346025,207.71766579745025,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743117,203.36710054417745,205.78582216387213,204.8924919716117,208.9861659291851,207.6990160334214,209.57419374464726,210.40304906445326,212.33943673859056,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-07-01,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988292797898,206.05642205785225,213.3300989482395,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.4353265411776,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523642,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764176,207.0925695808849,209.71609948346025,207.73757340091484,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743103,203.36710054417745,205.78582216387213,204.8924919716117,208.9861659291851,207.6990160334214,209.57419374464726,210.40304906445326,212.339436738678,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-07-02,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39882950522886,206.05642205785225,213.3300989756002,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532643705635,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523642,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764156,207.0925695808849,209.71609948346025,207.715184738399,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743086,203.36710054417745,205.78582216387213,204.8924919716117,208.9861659291851,207.6990160334214,209.57419374464726,210.40304906445326,212.33943673860438,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-07-03,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988303807217,206.05642205785225,213.3300989884463,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532652878892,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.73529000458373,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.6637701874309,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918518,207.6990160334214,209.57419374464726,210.40304906445326,212.33943673866636,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-07-04,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39883041700406,206.05642205785225,213.33009897156234,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532644797097,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523642,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764162,207.0925695808849,209.71609948346025,207.72606475196696,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743088,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445326,212.33943673861418,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-07-05,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988297400299,206.05642205785225,213.33009895747688,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532651917297,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764176,207.0925695808849,209.71609948346025,207.72494827290848,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743117,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445326,212.33943673865812,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-07-06,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39882954700386,206.05642205785225,213.33009896624083,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.4353264564428,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523648,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764196,207.0925695808849,209.71609948346025,207.73411584933592,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.6637701874312,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673862112,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-07-07,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.39883003036127,206.05642205785225,213.33009897906527,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532651170915,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523648,203.31002579299596,204.77859772569678,205.4542935052438,205.6067069876421,207.0925695808849,209.71609948346025,207.71618942752278,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673865227,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1991-07-08,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988302990911,206.05642205785225,213.33009897599777,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532646301855,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.73666281176833,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.6637701874309,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673862603,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
