,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8,Series9,Series10,Series11,Series12,Series13,Series14,Series15,Series16,Series17,Series18,Series19,Series20,Series21,Series22,Series23,Series24,Series25,Series26,Series27,Series28,Series29,Series30,Series31,Series32,Series33,Series34,Series35,Series36,Series37,Series38,Series39,Series40,Series41,Series42,Series43,Series44,Series45,Series46,Series47,Series48,Series49,Series50,Series51,Series52,Series53,Series54,Series55,Series56,Series57,Series58,Series59,Series60,Series61,Series62,Series63,Series64,Series65,Series66,Series67,Series68,Series69,Series70,Series71,Series72,Series73,Series74,Series75,Series76,Series77,Series78,Series79,Series80,Series81,Series82,Series83,Series84,Series85,Series86,Series87,Series88,Series89,Series90,Series91,Series92,Series93,Series94,Series95
0,224.80587747242836,227.35310712151457,230.04680881281942,227.6186046159591,229.003269191337,230.727011788084,235.63003661537363,245.8599671387678,238.16843632631964,237.3227991804651,230.99090820097555,232.99535188024862,234.81860143803794,236.26698881511743,246.37414176530157,230.26928799817347,227.6797947910139,229.90838652538875,222.84633737168775,225.33404039483366,230.50633302241263,218.43521133151853,222.62070932537583,219.87298555278687,222.6660608630759,222.8720779329353,225.22376434437695,225.52939151291085,226.89240070778172,228.21146123686788,227.6883178686411,229.66292236777397,233.18687530383667,239.396847592229,237.2427182796755,235.87151276146523,235.09227640327927,235.36716807282824,232.16597333686187,236.61652536708354,237.79922100640735,243.05003735368246,231.24104366394488,228.3120303044295,225.57880366116098,230.51970505554425,228.15009016414942,228.7289666205533,223.2457534506019,219.787868591757,221.74425255078356,226.43624283623384,226.8655826342349,228.38300112678314,227.11576622293668,226.7154748407841,238.88159658735623,229.3354978421441,232.74065205256417,232.99785091023801,235.3529161976291,237.83516868463883,232.26110640935937,228.85560803394637,232.1642547638487,231.74790938397362,237.1781679272687,237.09457158975505,242.31983272255886,232.55059430418754,230.68653723463154,224.08762709027198,225.9949023187114,229.45181331161157,228.24527313683436,224.87050898600222,221.73029936152264,224.67712978482237,225.26324941441567,226.8614664332015,223.29331932428786,226.2458821237583,227.90035535320595,228.7234872167187,229.4490503631027,231.35123816625818,229.86152242039554,232.17139404339838,228.62237635525642,234.90306541037359,235.23930598190896,232.10805200884616,232.57124382514533,237.315131728117,238.9576092356191
1,225.19744499484764,227.3698697055925,230.43393951533687,226.91895052666706,229.00818619326373,230.17083996688334,234.86436304661075,243.97363399670732,239.06698350626868,237.49015156608246,231.1244294391968,233.11984681869222,234.75516607356727,236.24377395804026,246.22127020594692,230.1071433216707,226.96929552136146,229.00027753911144,222.64652741673302,225.24090238238415,230.21251540020265,218.81421722383868,222.4192759473204,220.03888578531414,222.45107220075732,222.73086506071397,224.97414180485978,225.94066953758872,226.48582650332224,228.16123848007373,226.92006060157982,229.2413831728609,233.10240490376728,238.16258153352268,238.21704686983034,236.02204984726697,234.6561761318026,235.61517751751623,232.16597333686187,236.53407243316045,237.57302518241465,242.33546601724063,231.10273748210537,227.69753817667117,225.5426190123951,228.01061997378196,228.4101381260896,228.78858935586106,223.2499226073592,218.79748376717401,222.07676405577305,226.06085456882872,226.82512888513386,228.06426771576534,228.20869906131733,225.01476489910942,236.98216074384374,228.84665699123164,234.17184996520479,233.43028579318326,235.39293759158332,237.58795831385856,232.91578973594096,228.70664993206557,232.22568282460105,231.70907034824282,236.94461130471694,237.09457158975505,243.80477344028088,232.30113153957882,230.22285221248913,224.4121768027662,226.19773667579196,228.62035583098165,228.79412265945487,224.4903044354318,222.26977201642447,224.73958785576642,225.1694086236767,227.12213355189203,225.72404306381463,226.54323897601185,226.5276693216766,228.5728928866272,235.0322405815446,231.0793108806373,230.00905624804741,231.97172112463815,228.64819675647627,234.3119080356512,235.34399079967508,231.8491908676307,232.44646202133694,236.6253320206851,238.91456825362027
2,225.19744499484764,227.3698697055925,230.43393951533687,226.91895052666706,227.54279306534661,230.17083996688334,233.5485171631313,243.83340690267443,239.17025745601288,237.5415339753824,231.1244294391968,233.11984681869222,234.75317538720043,236.24244515751982,246.2107070690776,230.09898127833563,227.11744963397942,228.24963581630215,222.64652741673302,225.2340294612587,230.29876267565749,218.98858640550648,222.4018454978224,220.14812242368936,222.46997684780123,222.73086506071397,225.4490132014586,225.94066953758872,228.49007193732416,228.1594234778905,226.60311819361883,227.99422382917314,232.56828680719445,240.02169349280476,238.52284493349254,236.02204984726697,234.8651118086436,235.62765565742308,232.16597333686187,236.53100664578426,237.57302518241465,242.28544634004243,231.09052326260107,227.70708381008214,225.52625974814606,227.76005093611062,227.67587540245748,229.0616778418733,223.2499226073592,218.9444343925395,222.11581073721365,226.46438599831558,226.8227683565273,228.06426771576534,228.41833438293853,226.68670242595115,236.01703738141504,228.86019461175218,232.92683462021213,233.09986710853315,233.58059121886194,237.57331430327042,232.9612252216915,228.70664993206557,232.22568282460105,231.70907034824282,236.93338589971682,237.09457158975505,244.82829106614716,232.30113153957882,230.1803796856062,224.4307760968007,226.2156535920496,228.55585270558427,228.79412265945487,224.64006950215037,222.2048390391988,224.812706442946,226.18634468541958,227.19103043911903,230.31822217237013,226.54323897601185,225.79257350478147,228.0289386336513,232.26735179085657,229.00826051801275,230.2633162091252,231.75260544480753,228.62907176457216,234.7285371608889,235.34399079967508,231.81351543363397,232.4224284369834,237.23514057023652,238.76693310055146
3,225.19744499484764,227.3698697055925,230.43393951533687,226.91895052666706,226.41829417380401,230.17083996688334,233.07485491283617,243.82298263695887,239.18212718187007,237.5890297659247,231.1244294391968,233.11984681869222,234.75311291680643,236.24236909800254,246.20997717621205,230.0985704171662,227.26090482885238,228.24963581630215,222.64652741673302,225.23352228869237,230.29876267565749,219.01423845490618,222.4003372047449,220.22004904477808,222.46997684780123,222.73086506071397,225.35558643744872,225.94066953758872,227.48246362853948,228.15935788545522,227.16927735481252,227.75132542605428,232.32509430694688,240.34473141539002,238.2279668360101,236.02204984726697,234.71570638614284,235.62828347212476,232.16597333686187,236.53089265284564,237.57302518241465,242.2819449847831,231.08944458949972,227.74651895611854,225.51886364134668,227.73502793346478,228.3944323297785,229.0616778418733,223.2499226073592,218.89396259576057,221.99107452702836,226.18055667420268,226.8226306166286,228.06426771576534,228.06018227145975,229.57358547940925,235.69613140080727,229.07515523985072,230.4162269993323,232.98221987995174,231.94002786403522,237.57244683543146,232.9643784765272,228.70664993206557,232.22568282460105,231.70907034824282,236.93284637437156,237.09457158975505,245.35960457795207,232.30113153957882,230.17648929567838,224.4318419850923,226.21723624250785,228.55084865753255,228.79412265945487,224.64006950215037,221.9760381806624,224.812706442946,226.04078370930677,227.23814273846548,231.8383937263364,226.54323897601185,226.4856742870732,228.51402399999017,232.0336586774365,227.63104510801733,230.2885369344888,231.80223405295496,228.5882270843588,234.7298716562271,235.34399079967508,231.96830714632227,232.42519751723893,236.69604717384982,238.76038681497656
4,225.19744499484764,227.3698697055925,230.43393951533687,226.91895052666706,226.56101874084862,230.17083996688334,233.95631651938297,243.8222077131365,239.18349142127676,237.63293292558518,231.1244294391968,233.11984681869222,234.7531109564021,236.2423647444144,246.20992674198953,230.09854973522496,227.31655447766403,228.24963581630215,222.64652741673302,225.23348486297377,230.29876267565749,219.02130650824765,222.4002066890053,220.2674089681352,222.46997684780123,222.73086506071397,225.37472325043962,225.94066953758872,227.47660925083676,228.15935551500763,227.4833083743016,228.12387984036016,232.64702480643405,239.02950530601402,238.15672183382057,236.02204984726697,234.73639920481733,235.62831505946892,232.16597333686187,236.53088841432924,237.57302518241465,242.28169989146505,231.0893493287539,227.76931334351085,225.5155198237425,227.73252901872561,227.6912452535683,229.0616778418733,223.2499226073592,218.94351810678725,221.99851627683032,226.38019189302275,226.8226225793273,228.06426771576534,227.97209055108212,231.31602634787447,236.3667210757518,229.10352827469148,229.42084754581833,232.9587023952462,232.27745567377218,237.57239544920452,232.96459731464228,228.70664993206557,232.22568282460105,231.70907034824282,236.93282044322714,237.09457158975505,245.6354122833519,232.30113153957882,230.17613294452855,224.4319030690156,226.2173760423728,228.55046045158517,228.79412265945487,224.64006950215037,221.93066696434443,224.812706442946,226.50129333702057,227.2786839558504,228.91296593619884,226.54323897601185,227.8183035081823,228.15084621879086,232.0133388555173,228.17594778187882,230.29372616149075,231.9456530979199,228.57126118755414,234.32625787911616,235.34399079967508,231.98554453395252,232.42589878586583,237.1726257496037,238.75617751303616
5,225.19744499484764,227.3698697055925,230.43393951533687,226.91895052666706,227.79873808219654,230.17083996688334,235.20471520647288,243.8221501064957,239.18364821926696,237.67351520469177,231.1244294391968,233.11984681869222,234.753110894882,236.24236449521837,246.20992325707974,230.0985486941368,227.31382843008265,228.24963581630215,222.64652741673302,225.23348210122262,230.29876267565749,219.02263207786908,222.40019539520668,220.29859300412133,222.46997684780123,222.73086506071397,225.3549847667273,225.94066953758872,227.3221800469892,228.15935542934193,227.3135074435306,228.28308924144335,232.67509776650937,237.43226732147392,238.16091563730765,236.02204984726697,234.72342467464637,235.62831664872814,232.16597333686187,236.53088825673157,237.57302518241465,242.2816827350413,231.08934091600153,227.77275244416694,225.51400806675014,227.73227946534618,228.3793912380383,229.0616778418733,223.2499226073592,218.93698060022726,221.99851627683032,226.23977574427596,226.82262211034035,228.06426771576534,227.95149211729372,229.20752141798624,237.28056803888342,229.0937285637194,231.01208794668347,232.9773823122665,234.1929689409877,237.57239240523654,232.9646125021622,228.70664993206557,232.22568282460105,231.70907034824282,236.93281919690153,237.09457158975505,245.7785855486045,232.30113153957882,230.176100303548,224.4319065696129,226.21738839127912,228.55043033519618,228.79412265945487,224.64006950215037,221.94071143994884,224.812706442946,225.84537643635662,227.31443094720777,224.84037324013372,226.54323897601185,228.3076640531004,228.4620096174152,231.9115141812977,230.0199205972087,230.26673278328965,231.9718417068262,228.59534084460097,234.8759730674943,235.34399079967508,231.98876553675942,232.42584114804168,236.75131259609464,238.7558478211539
6,225.19744499484764,227.3698697055925,230.43393951533687,226.91895052666706,228.75527261676254,230.17083996688334,235.43836318964614,243.82214582410697,239.18366624074443,237.71102779809553,231.1244294391968,233.11984681869222,234.75311089295144,236.2423644809546,246.20992301627902,230.09854864173047,227.30565270270614,228.24963581630215,222.64652741673302,225.2334818974251,230.29876267565749,219.02294337000689,222.40019441793078,220.31912606311832,222.46997684780123,222.73086506071397,225.35786355382447,225.94066953758872,227.39721649659165,228.15935542624607,227.25085865438265,228.3388560053833,232.69011358096157,237.3205150345545,238.17986671823653,236.02204984726697,234.73198590275047,235.62831672868882,232.16597333686187,236.53088825087173,237.57302518241465,242.28168153409922,231.089340173047,227.7726922669488,225.5133245937039,227.73225454377194,227.70596461806352,229.0616778418733,223.2499226073592,218.9402093283106,221.99851627683032,226.33853935395072,226.82262208297436,228.06426771576534,227.97028884071608,226.36443358311053,237.42869141909244,229.08163281950925,233.39991350338983,232.98415236590907,235.55255116042912,237.5723922249209,232.9646135561868,228.70664993206557,232.22568282460105,231.70907034824282,236.93281913699954,237.09457158975505,245.85290756166563,232.30113153957882,230.17609731370607,224.4319067702251,226.21738948209196,228.55042799881548,228.79412265945487,224.64006950215037,221.95674779599267,224.812706442946,226.3765078649996,227.3459530738268,224.13585460207707,226.54323897601185,227.41503365548914,228.19314265495072,232.28966965110342,231.11763453761702,230.25163998113285,231.96978236214696,228.6320613169525,234.51475749856309,235.34399079967508,231.98214306847464,232.4258212116594,237.12376906466116,238.75572258625164
7,225.19744499484764,227.3698697055925,230.43393951533687,226.91895052666706,228.38046021874484,230.17083996688334,234.4111344223646,243.8221455057608,239.1836683120315,237.74570290000838,231.1244294391968,233.11984681869222,234.75311089289085,236.24236448013815,246.20992299964016,230.09854863909246,227.30163931254353,228.24963581630215,222.64652741673302,225.2334818823863,230.29876267565749,219.02300718895486,222.40019433336505,220.33264601005405,222.46997684780123,222.73086506071397,225.35667366191853,225.94066953758872,227.40052748009083,228.1593554261342,227.20592340350416,228.30352275315553,232.6562674079904,238.77900778313554,238.18325607327927,236.02204984726697,234.7310503994908,235.62831673271188,232.16597333686187,236.53088825065385,237.57302518241465,242.2816814500338,231.08934010743454,227.77212048781476,225.513015592054,227.73225205498633,228.36498671907881,229.0616778418733,223.2499226073592,218.93776902940283,221.99851627683032,226.269072624639,226.82262208137752,228.06426771576534,227.97664081240111,225.21700527415945,236.65531073867353,229.08040502529113,233.94578175866238,232.9854310845048,234.86518104220056,237.57239221423953,232.96461362933687,228.70664993206557,232.22568282460105,231.70907034824282,236.93281913412048,237.09457158975505,245.89148851891147,232.30113153957882,230.17609703984314,224.4319067817218,226.21738957844644,228.55042781756285,228.79412265945487,224.64006950215037,221.96014425856262,224.812706442946,225.81098948777228,227.37367437155663,227.52032246151074,226.54323897601185,226.12728663307465,228.42203436629148,232.16624284662396,230.26992625095622,230.25170991217703,231.9562757429947,228.6407995705798,234.47774030767374,235.34399079967508,231.98114332061783,232.4258222901734,236.79450371934348,238.75570914867617
8,225.19744499484764,227.3698697055925,230.43393951533687,226.91895052666706,227.10290501164422,230.17083996688334,233.2709684627342,243.82214548209544,239.18366855009356,237.77775514123107,231.1244294391968,233.11984681869222,234.75311089288894,236.24236448009142,246.20992299849044,230.09854863895967,227.30138513112828,228.24963581630215,222.64652741673302,225.23348188127653,230.29876267565749,219.02302137064774,222.4001943260474,220.34154818898273,222.46997684780123,222.73086506071397,225.35743533199349,225.94066953758872,227.4125217283022,228.15935542613016,227.22882686231193,228.26836831259922,232.633525193323,240.17153811276046,238.18182926770734,236.02204984726697,234.73186719715906,235.6283167329143,232.16597333686187,236.53088825064575,237.57302518241465,242.28168144414926,231.08934010164012,227.77195521284003,225.51287589083216,227.73225180644448,227.72006102599755,229.0616778418733,223.2499226073592,218.93807160572877,221.99851627683032,226.3179329943355,226.82262208128435,228.06426771576534,227.9784037639176,227.6926222186032,235.8212175464058,229.0814097221538,232.07773728220408,232.98437417581673,232.91752974825283,237.5723922136068,232.96461363441352,228.70664993206557,232.22568282460105,231.70907034824282,236.9328191339821,237.09457158975505,245.91151610159793,232.30113153957882,230.17609701475791,224.43190678238065,226.2173895869577,228.55042780350155,228.79412265945487,224.64006950215037,221.95913311161,224.812706442946,226.35707096522054,227.39796944057034,231.20403283578977,226.54323897601185,225.85444155517555,228.22713297935715,232.14250063116685,228.43341167024022,230.2544749128568,231.94816008421338,228.61355942027615,234.87662694910094,235.34399079967508,231.98092029798792,232.42582284423204,237.08558650827834,238.75570529024836
9,225.19744499484764,227.3698697055925,230.43393951533687,226.91895052666706,226.34037945898532,230.17083996688334,233.27720763470407,243.8221454803362,239.18366857745508,237.8073829176679,231.1244294391968,233.11984681869222,234.75311089288888,236.24236448008875,246.209922998411,230.098548638953,227.30180850661299,228.24963581630215,222.64652741673302,225.23348188119465,230.29876267565749,219.0230243733239,222.4001943254142,220.34740980885854,222.46997684780123,222.73086506071397,225.35733659241416,225.94066953758872,227.40693682768998,228.15935542613002,227.24886322891246,228.25790904073338,232.64377309066927,239.96895541784747,238.1806751826209,236.02204984726697,234.73138271625692,235.62831673292447,232.16597333686187,236.53088825064543,237.57302518241465,242.28168144373734,231.08934010112839,227.77192066251047,225.5128127311973,227.73225178162392,228.3511918317104,229.0616778418733,223.2499226073592,218.93787572181245,221.99851627683032,226.28356638818417,226.82262208127892,228.06426771576534,227.97747647381357,230.38315849978045,235.84578103009568,229.0820839569417,229.88759344368117,232.98398502817653,231.87455992959426,237.57239221356932,232.96461363476584,228.70664993206557,232.22568282460105,231.70907034824282,236.93281913397544,237.09457158975505,245.92191252763027,232.30113153957882,230.17609701246016,224.4319067824184,226.2173895877095,228.5504278024107,228.79412265945487,224.64006950215037,221.9579781925519,224.812706442946,225.8438403144887,227.41917536530215,231.12965075255437,226.54323897601185,226.87456937501162,228.39333598213472,232.1214923138293,227.6414504189484,230.2569123657315,231.94770804421736,228.58191015207913,234.36777706228003,235.34399079967508,231.98119867725944,232.4258228281598,236.8282585166783,238.75570478803587
