,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8,Series9,Series10,Series11,Series12,Series13,Series14,Series15,Series16,Series17,Series18,Series19,Series20,Series21,Series22,Series23,Series24,Series25,Series26,Series27,Series28,Series29,Series30,Series31,Series32,Series33,Series34,Series35,Series36,Series37,Series38,Series39,Series40,Series41,Series42,Series43,Series44,Series45,Series46,Series47,Series48,Series49,Series50,Series51,Series52,Series53,Series54,Series55,Series56,Series57,Series58,Series59,Series60,Series61,Series62,Series63,Series64,Series65,Series66,Series67,Series68,Series69,Series70,Series71,Series72,Series73,Series74,Series75,Series76,Series77,Series78,Series79,Series80,Series81,Series82,Series83,Series84,Series85,Series86,Series87,Series88,Series89,Series90,Series91,Series92,Series93,Series94,Series95
1991-09-05,223.63267627055438,222.01342327091112,220.7527847534938,213.93754687949206,227.12081247116424,228.78523184727092,228.32949191042778,254.24851518057818,217.18602597513194,252.42818409745698,219.39414985511058,244.48261649849115,247.78624634415277,259.2424909672869,251.60619253413304,244.8240456072716,217.51191814391694,234.00432132957877,226.66514320284702,226.08532498137342,228.91811384369183,223.07594860877418,224.52456451486907,222.3382191948537,220.9041985015365,221.2337916373286,227.63711049210337,221.84302281853368,228.9008099854107,224.8583620509295,225.343430150769,229.2154362327243,229.67380931914653,230.84287013105285,241.90457956755566,235.61078813070867,244.43599439214046,238.67928562013486,239.79800899910987,242.58173678408778,249.54305713033511,257.85790770226345,237.8322635220874,242.83764317011054,232.31218529008007,238.42362296830015,247.79129690309557,227.8037806902005,220.04966131319964,221.40043304360745,219.35987086977514,219.10214614968925,218.54693323792372,227.26207753966054,225.9033109716871,221.4889947467731,226.71580988533233,232.1826035435881,235.17516108977577,235.30026273692062,236.66865868572842,244.3700726940687,237.75738496357192,244.74074002922467,241.60184378410744,239.56672174036933,245.3014605035903,245.0563891089125,254.51122802905877,257.32635689657747,231.83486302488805,236.19378771335462,225.30279866151395,225.92859534869115,224.89474536945687,222.8389613691392,225.41949506592638,252.74584941332807,221.11716448499476,232.4318806204732,227.8592285604387,226.07046188044407,231.3233808445142,224.428975019026,239.84919905579463,234.11800097820733,234.73869373545355,237.05268488808414,263.9290097909914,244.0227013152301,251.40487971906538,243.54915888887413,245.71636171687823,245.26407089569875,249.02305546358878
1991-09-06,223.25303917070585,220.14761011075825,223.7928252750837,227.85151457158796,226.2320791306067,232.37746867694773,225.78570242076333,236.02680227725108,234.97752186705694,243.43311132438734,244.5050504882267,243.78528268362,244.19910532358696,241.76937577746156,256.2046860198446,240.5606660749419,235.2580575527053,240.529950386832,227.93295654647343,226.67691888884366,226.77826733511236,217.7847543573991,225.15775187511068,218.23444114590745,223.79091035852696,224.5111263817027,225.39915153435703,220.31492163604204,228.76988514439532,245.37356484380464,229.1355334900367,231.25423194084615,232.7911598857484,235.11775374554406,242.56515854273746,228.5643716605619,240.35667238531937,249.9434426704199,242.36199392619744,251.43883352423796,245.12119895602916,257.9277562050554,246.5578337078117,225.74223119906523,234.22522417538835,235.10558526128702,227.20883913449615,225.49156897592778,223.6274379030683,216.34601837216047,217.7115039002304,227.86750099032406,226.94144178954915,225.78651149208875,217.71868660904065,223.2388072505665,219.52569739957895,235.17486339995392,230.64226545399987,236.421386706549,237.24316565244916,247.84123980621166,232.25353843126305,242.2907727642439,244.29675079296396,241.1744736705167,244.83211930273887,240.01828147363918,259.74324902080457,239.49083921941443,251.7184345260102,236.60560300422662,234.6234486321272,234.25432726889824,224.47153131896746,220.67815978526573,221.83642493116284,219.59771586297273,227.7408702624121,222.0494813937593,226.78905590087618,209.07826868301706,231.02681184104722,218.4594297025713,229.7203108622222,232.6975329336621,237.13663410916303,234.97246933127863,249.5232639775959,234.41223511419992,244.19789503865553,240.87763379679288,246.41296688188672,250.2637990884971,248.39186060620295
1991-09-07,223.79065136019244,220.2802082722469,227.33264033254207,219.56977319981885,225.31230517427497,229.2874584453676,232.30442501336134,237.28761437808743,238.81057653199747,243.10726185956196,241.0698725492841,241.74570486856612,245.2695943168778,246.38014988846783,252.0544064064076,246.81934967209466,240.41884034496218,240.56346667380626,226.7710739844973,222.1776273274164,228.23172417868278,216.62777054528493,219.57825742305462,223.9484319153867,221.4928083520884,222.3640637019938,223.8664793151843,219.24892442581128,228.60181133315834,224.9011977294767,232.1929970558043,230.73580171047917,242.2210035421307,241.74419100984744,242.2845817732441,264.37785450754814,248.93401239049427,243.09333582088396,243.2340875597544,247.53929080833956,240.66532780919084,260.1898581019136,244.55281791947476,248.2802413857692,242.26140738886258,233.70699098920142,227.62261490112718,227.0068781320946,219.8731897465924,210.91872086632327,226.9159763295428,223.00134026965353,222.96160991326278,223.0829582953105,214.0035906087614,223.0506829568665,227.07016538023868,234.4131541647394,231.70615551566507,236.34018180635795,216.71066426884073,248.1269375330407,223.32646655335995,269.0397706033356,244.7395550376392,244.3720113704121,251.10863854154567,244.94060566555612,273.4606377762443,245.78395278102968,244.7143698166891,236.57915385193047,231.16127745491352,229.30708372339552,229.91489073162617,222.75501134662764,228.37590899582884,224.69152469970857,223.27638269254797,220.9460269091984,224.4369010140974,221.57996361691582,228.03200684163303,224.3702335199706,234.53375719995262,242.09459855059617,233.2158792085177,235.07020006517342,229.43614485285525,233.1753530465812,250.18886598676528,249.6224592071498,246.02340894116787,262.3158000967109,251.14416955543473
1991-09-08,218.14244099436857,220.21090164141114,246.13912799838957,226.3946760885494,226.44824509552777,229.3226259957737,234.35319690407428,239.502567963257,235.0201857055477,244.74988685055618,239.73151518591916,240.65868200767483,247.90757402683641,249.65427317133174,259.9326747135984,237.87013138411157,236.23050351558334,236.6573234721406,229.9623310800125,224.48532583910242,224.33831851076152,222.9316823426102,218.67222617858863,217.3701995894642,218.29665881267044,220.09659427631368,219.86453127204823,224.37837345199745,219.35472325234537,229.67998782859098,231.68365307096687,233.3179839602523,234.44443434388774,235.9019505662903,234.90887549268405,230.77017266782516,249.74394328056133,269.13643915100454,248.04828196900482,247.4879478690346,252.0216278041909,263.38363068516514,244.87258105889998,243.39854266400766,229.15938727153684,233.76812746823083,229.64938689931316,221.71955337524926,221.04841262549022,223.50722259210406,217.1655719871581,217.08756360458761,201.85500501424912,226.70181467905243,227.76172564816292,226.6049623314727,235.3153927871669,233.37521832360395,235.0145575542348,226.25820617866057,238.6001991080765,249.50960206556815,230.23684285782207,247.2529945469513,273.8779814575625,247.88465871647827,253.68846499690994,244.96791276804748,260.5622332211317,240.39306391472127,250.00405769324516,237.04028174572022,222.81115972852135,229.14352332977367,223.51929213609313,226.2958492822763,214.94777412411895,219.94919892808704,213.82502490864445,223.11104252117786,216.8802181779405,224.70469403506021,228.82099844221568,232.90284911931428,227.7767457396546,233.13104577751193,231.05649854482303,229.42694884360202,240.03541940504377,239.2632743602298,250.18771560932802,242.83335446250567,249.20500808955236,243.4378473878941,249.81378502594976
1991-09-09,215.73326083541914,219.9269864728433,230.08738961035448,214.3140754716121,229.6327506263661,236.15419455605564,230.38639842610115,232.21801670322205,235.87538057448435,247.06032696678014,246.9350100700217,252.46361762539703,245.72790184555328,244.55362850403571,252.0446874307427,241.32752894658648,236.82817780827455,231.30089438221944,215.24359385042882,228.30041157832662,230.97686482402077,221.20567435370288,220.64437481947428,216.43270673577766,215.1046466206747,222.168610464331,217.60114253264283,226.83816655797193,226.6263199087405,258.6591522545431,232.35977402811986,235.8085039471686,233.89022070131278,221.39963041443005,239.92446712315277,230.639676140435,246.3724943220549,247.30929438121106,277.02630749633477,247.7392852163338,249.96694775599528,249.2069952672941,242.11555750517817,240.8093699118659,236.23522297935023,225.452592518623,233.44817076377305,231.654626291902,222.9182447945476,222.12890390841213,219.49337562033836,215.3793821823202,223.06017247168032,215.31651855923224,233.0153071379002,225.21346290095343,227.80844055446036,228.6851833817778,235.72299095417958,229.6288976885459,228.55467008090918,243.9115031504656,223.37402643569368,249.5510978419985,247.52628629645525,251.70119821593934,248.36562258552,247.84364761014498,251.9692156778063,235.94147991974214,238.79878627451416,227.38454325400315,238.2129772244437,232.12434879681325,221.40239003079174,226.36076343590702,215.9428922412426,224.02541789451342,222.1400219792726,227.73248848371557,223.4481541988835,227.49461467082855,226.25451834795206,226.58280407552314,228.9179296917377,239.63012649741268,258.6530190181805,235.8627239364874,247.8724760580142,236.38380549571656,252.198651197894,254.7399405226434,249.88925650286302,251.69316152700983,251.62402328313777
1991-09-10,218.635528217045,222.08172186626143,229.51723998512762,238.14982868218962,221.12551246832004,205.5374462100539,228.09196022998304,243.86147973672723,238.4543571276965,246.46179014577103,236.49638638564383,246.29885267482877,240.4793364299404,249.26483962650573,246.71781506339948,238.53205044054204,237.48556890716122,233.06935885311526,229.52432112086464,230.83558030477502,229.94660984512967,224.57644563893405,219.5213921741335,220.37908277290137,218.86395016962493,217.87203687630293,225.33239798888022,221.31174633088452,223.00477905770805,228.27891967907783,234.46242381815173,236.31493974182297,229.26317658748223,227.6727556259251,245.0942188670314,223.29004204384606,248.37499738084122,242.62580262476763,244.81413899483692,243.69221182959078,247.16002063853492,250.2904112149421,243.92461814995107,242.08457762080494,233.7867358385077,238.44853397664318,233.68236873471093,234.09545469501495,222.97635114013008,222.18094283704846,234.1595480211181,218.45146776068458,220.94126164710798,230.63145016236462,224.06619356392554,223.74024208566345,226.9967351115468,229.1549941012599,235.67721987290213,240.28550129722805,231.9534830313274,249.977519017686,237.44297589556996,250.78227415672708,246.9012592381123,250.7649989322741,246.13860017236905,246.77771015113726,263.2702491109993,238.90286024203738,239.18061098643963,234.7883659994648,237.04165326538634,229.7292595413171,221.1579334200098,225.605917981778,217.59092376722424,224.36773199772784,231.64008371824653,232.50494573758536,226.3953271643154,221.80292984875163,227.95367574329822,229.13885435686174,226.32621960217526,235.4504320104193,233.35506546820164,235.89865314975304,244.88474307601751,237.848506224029,251.96242343282327,251.1533317965343,251.65588197621406,245.13315119178236,253.89771694492825
1991-09-11,228.21536015771625,219.2353474660642,228.96624810630124,228.2430127834586,225.24567387761738,230.6479071718208,227.80029913302877,233.79237711965402,240.49796943610895,253.74035908909116,241.7521753951035,248.44102272944727,244.37931153630913,250.35605603339386,260.59959344912374,242.16266523149966,237.76043488175358,239.64302735367133,233.96517570827987,226.35655862749272,232.53519605968722,220.28583355438025,218.97054398660512,212.09865201357846,217.2745225088382,227.90770505107218,206.508584641672,225.94102071202667,224.148268437741,226.23304291476356,229.77456445394682,226.2573435495449,228.66266675215837,229.23653178081074,229.32267791464932,241.85626939966042,245.14046936903318,245.7412041618412,281.26176539439115,244.6639158080012,246.99342431716002,249.39913827030497,249.42283096232256,239.96896768092756,231.74236748285318,242.26256378849703,231.3920444473578,223.7538660853126,224.87318991705328,225.87933587202835,217.4250167156517,227.502819772488,222.42487811384214,224.41267489890572,201.71782455361486,220.48625938207576,220.90297167356513,233.67435192150754,227.89843822229787,234.0351859090453,231.86799132105878,246.49790714610066,238.17208184515607,247.5192833846278,246.35236969966073,251.33052201799762,244.2376116349495,244.22082164088397,246.84199509866122,234.71015606961618,242.0957115940865,236.19695429464045,233.40542845155986,240.63563214521392,227.36446056792008,227.78547757472282,219.79816941562018,230.52192959486544,221.51576776432196,221.57062254644148,225.96348735961018,223.89015876862854,229.30859649930906,225.14862015443705,233.8500487005314,232.83458978428177,235.4683840670157,237.21668533843146,243.44809917417348,238.07731419239633,260.69384435766375,246.49629416907885,249.36529066033623,244.24555077455705,249.6431740157932
1991-09-12,226.62409174686965,226.31819543064577,223.47552028021798,243.8035039656578,231.59372815492483,238.74256675747358,230.74266192280274,230.23956269133762,239.16862541526032,242.46062120471478,241.53667561939827,247.94340225435388,243.86543953912826,246.27129292302243,260.81371984175786,235.5897341064586,236.62383476049018,235.63690280634344,231.98387774612587,236.12325309567686,232.41575464821165,242.62238675185853,218.5098537959776,214.48496717884657,240.38134325699974,232.05849376645384,228.10180826368276,230.54390829791404,229.58880699881712,230.44845151473257,231.42420345800983,228.6718419977052,233.6423403221981,227.92980964829107,238.2270420899261,241.183184666906,241.94227206937327,241.06370174031824,246.85178285669576,253.97269975937877,246.0411320415008,250.96310902725565,243.8903658203534,236.77153634796866,228.00675767917454,239.04421856908453,235.78259301999736,232.31704941241298,252.21391308157263,220.5656973384241,220.1086043080459,221.2679578431162,226.54125927151958,224.81351900428734,222.21439645063077,201.12602474511414,223.73626382146023,230.59997254536032,208.12306418627745,236.46401589514986,230.32767684416646,240.86616871936096,244.06980834227534,244.41546447481736,250.4958757137072,240.5805561870862,243.44731776084421,242.95076188775755,251.25697813800403,246.46640167999942,240.73070672096827,231.80894605524023,220.34312712610839,227.6688863741828,232.46029817758958,223.29282950621158,220.72506535372278,248.07616824834267,225.76421131079775,222.77920388491356,224.17372164794318,219.51284511216394,230.98160360176183,225.91485194516798,250.80374035476154,227.7338794621561,242.0668681315469,236.55794938841515,255.12175589205404,239.056785128044,262.44446474076113,245.71534425336705,248.69763820982251,248.26699806092392,247.49276444232873
1991-09-13,235.39963983983554,223.17129402740403,227.43825192357144,228.53809385686023,221.8720134743932,233.47028312961325,230.18249195691882,243.16489836357,249.0513122999441,238.53969355705445,255.65046585060887,243.01325316828502,243.1346124135651,247.4823981117951,252.94537668804054,248.85164012903823,229.89624132469083,256.2328680590913,233.47870181480792,232.63342332037757,228.52956274051505,223.549677013947,223.78870239907434,212.51754543785097,223.98624628299177,225.64232950738955,224.63506833092998,224.7247194009353,204.20095799742867,225.91321268708342,226.12654015826172,232.28603533131732,241.4040537925135,232.10542186230384,245.9510882571026,233.96032163129786,247.7752451654826,248.3480768722793,248.7113221374798,246.15434284111973,245.04298423230324,237.07188476963591,242.12924047772162,233.7025373505359,237.63283060590362,246.04256045585078,230.65379983110475,225.15000518040122,219.95600496179102,220.9533823100353,214.48129667557248,218.91383670212144,223.0014120687688,229.80035575064042,224.15047740567988,224.2046708531545,213.2010882914061,231.35821972276656,239.6143641461464,239.48337930131575,234.94540538273284,244.73414322142713,248.91121326419082,245.42837273012304,237.94761691119285,245.50476478302855,246.49866211409721,230.764640297376,253.2956025667431,247.29389909335157,212.7079964749221,230.93258893445832,227.95768667381327,234.01899944315866,223.41086354416512,241.83749091091866,218.07655616581528,224.2348663251516,231.2188210136326,223.57782325525037,232.31875879385507,224.1834502671636,228.03855657073956,225.30720806608971,229.78882270452104,241.66235694342822,241.1466931028446,241.27396962082597,244.74605097208715,237.4170628971554,246.07529945738216,243.66867727998812,252.86329991421266,250.71045514971823,246.10696894384162
1991-09-14,233.2281943228911,222.09375542225035,224.70276196874354,223.69007533833124,227.146594125915,231.6668537645914,232.13872444243336,275.36201351234524,246.43255632110044,246.22135132991602,242.7567765310171,245.29105153062707,247.76364960601927,245.1170239341856,253.14108846599754,242.28018428267407,233.463517272374,236.35506859419036,226.45040482145632,236.16416056977363,223.374532729239,225.85480560860805,221.4493539189624,218.8010690148816,215.3286914526502,224.19452005624726,224.29738235710101,225.5824297347294,225.65357366951233,246.8205508547883,226.31532387167076,231.3944142771107,233.99706471044567,238.3399643788175,241.9106972739824,247.24112536494582,246.96393102109107,244.12430592446006,249.76274582497123,246.87989800790092,248.6819566470509,252.91393494638345,243.0923922675326,223.39723690242187,238.56880489167196,232.66700124052187,228.71348042718978,232.2211863682398,222.73806651699942,214.30411828893915,216.14260510734042,211.6343581910016,221.5239425699077,225.69308841959628,227.12492881375275,231.98919896861162,229.80655597127947,225.9951378036414,232.55458883182365,228.69783290895262,235.7039296125026,245.71282793964605,251.2247547107256,250.82277018662302,244.45212708739774,242.43591876342387,246.85385097728653,243.16610202744022,251.2686206730927,243.57244024176964,231.8801094480815,227.53422125146471,235.2663003566195,234.60447793410788,235.7682285815573,227.52469275182645,204.9506805652014,224.3274008365996,223.57203034298087,217.17084617877194,223.84237648840252,224.84824270371902,225.72799860837114,254.80995518992702,225.48573297481727,238.2497066932485,228.6200606764758,238.48102977664652,243.7393191549132,248.2639832952123,244.34311419636398,243.04911313899763,248.16779065963715,245.4474095273552,249.1656438542815
1991-09-15,224.0660180344074,213.85712211215395,226.13398370021164,222.43327421206254,229.4827991475292,242.19625822386533,226.8642397502332,245.44623057075836,223.53448099584025,245.83934463327006,245.01943223574685,246.5607522924465,244.1157952979407,248.85839902644966,255.8379442882643,235.44176198837067,227.86095923846713,229.00815284875202,219.54586417657748,238.45594833512735,234.33240959604595,225.9702698979243,212.0264911047868,218.89600445850758,214.05564579244447,217.2470804568707,224.59715128569883,223.47064052721538,226.50145485545923,224.608798209227,222.93796881515317,231.35558597237883,235.91024392459667,234.4719079240481,242.84673622168702,240.61275239921136,245.34639655062975,245.7342942974151,245.46548635416232,245.89699856980312,247.6150786115992,259.8635435998159,245.4865906523459,227.26356755604635,228.19891743961009,228.9380657662738,235.91496945856917,234.58889768899726,225.6368735733654,221.13088299126275,216.0843350800243,216.132786048079,223.73306843688286,224.0599464768092,224.05439587664384,226.2756310644294,226.1960793532936,224.1549319042305,230.4019321111615,235.66101531266094,234.67700004009885,242.50275861513032,268.5763571083275,247.09945190770515,276.2047745437101,244.77164092297178,242.02094545140707,246.7923090709105,245.392442583891,245.358084543124,229.72398098222047,224.51294019274172,236.31263071538473,233.0030384435748,229.6027706463849,226.71019656136752,219.670669944941,221.5486016158726,213.25599887735427,226.1495121061675,222.72783792852914,231.62941356382026,226.48306017182938,229.4282291237095,222.25026634551634,238.4585737315435,240.25077359572373,234.09378292097801,268.80900423474856,258.4875570898904,221.99488124158873,237.13472039765614,241.61899482694034,243.68538615655066,250.06856501175804
1991-09-16,223.67636392059995,229.42679579635723,225.44766360950908,229.06739740894062,228.9167867782956,233.05807958220012,229.0611139933719,241.46051474670935,243.14252731448005,245.6317010943415,243.98847942174976,240.42130195381023,240.94565702407678,240.27671760116473,252.18733274735507,245.15515755022145,232.03755896177532,251.23367278429757,231.8616727695383,226.57091854542753,227.72608472987338,235.5909321032956,221.0602712175661,222.22512744808287,215.54076770415202,223.0345183720731,206.66944919901812,222.10628871946784,228.88172473950078,225.90778206814093,255.64320875651737,230.23137399722526,233.26789434310552,235.47698239805356,246.24034024158624,239.51366044220458,237.9851081315028,242.74461301643652,252.95733110943098,240.8932890198958,261.8698230992554,257.1778323165404,257.01285825072864,208.145672902358,235.24411240584305,229.943531361908,236.66862726580896,237.07223527534157,224.97888813903663,221.64470690489406,211.71916056198887,217.59455401260436,221.40699083886534,221.89255487893038,222.79158096586258,227.06647665525907,228.4775019977176,235.07444489194526,234.63287391662266,235.1374817242905,237.2518094486783,246.81864919277598,240.02322718237758,246.1775414355061,273.7835601459672,241.68619310433772,240.83953517970662,244.02014545867155,258.6798282968839,241.99324312398377,236.23815371252886,218.23974538650202,226.13166554623885,227.74503082520357,243.89454845749705,228.2119105691412,219.19420559653142,215.16626666756392,219.01698723327922,221.57379035969439,198.35703855366418,224.07913221745974,227.27233394699206,228.61398144024528,231.1802149817851,232.94424160034765,232.7318248898338,234.8893730000027,247.43740315157547,243.98510684381517,247.68293319660418,221.2925041946159,247.46748847337605,241.81328740211993,237.12770686584616
1991-09-17,224.5203287198981,225.80842002579573,223.94459247734758,222.7515023205084,218.85986931848532,236.80485506063945,221.10659498929297,266.23331944392964,247.3564556417816,244.01217128691331,243.4003365962324,240.108975730035,242.27726704455222,251.64193033989497,253.61479426436134,246.63554751350617,240.32205213785522,231.36817057017552,236.57177937140784,230.4026361500413,227.1277279449297,220.49823839671157,222.46609458818082,215.6429081466493,219.45672135100398,218.8508494386508,222.97835573320023,222.5509131234569,227.82829749277843,234.69917900954775,231.37491407176896,227.57034013848653,208.14219845898054,233.37315499016466,251.8960562551729,244.1285960985087,245.40921931298058,242.44018555401456,242.64281395428972,249.37161343081937,259.89937451866354,264.24101870155044,252.60945472157493,239.66858156964264,231.26527194752606,233.59517805876237,226.20059645271473,235.13676778328957,221.2014960665932,219.03242570780702,251.15161533540436,217.7493506008539,220.61724438589354,222.90705978649444,225.25331853263935,221.4413710958158,219.04421208413336,240.05535724591567,228.3939867554633,232.7556235058179,218.8118614533325,213.66558020852608,243.9321540733205,215.944520374101,245.5880006167751,243.18039185629723,238.1322208878712,250.3623003265135,250.2369990912244,247.37844415804807,243.39368679938207,237.20757763519526,227.77402745086354,227.59805749128145,227.12207846923656,220.7251908428713,221.49387049346458,215.18499278457858,219.57952048654616,216.75130263235604,228.09940941489947,219.67866088707427,224.29994434739544,222.98652379955126,234.51863519435005,228.7551007777771,235.18662621037382,235.98283894867453,248.3558618039162,241.92476982634588,244.39252281499387,239.9289666759471,243.59050696775688,248.36550487443617,247.9494865938723
1991-09-18,228.15615356657676,216.79984064388375,224.85038263142073,227.83818990404038,223.51044984143834,232.88527897703338,234.86387652707126,249.97594547577663,242.15995584164804,237.14496595356636,241.76032826993554,246.47031275680624,248.91672493706668,250.6398157778444,256.35466593088864,244.49260530658316,239.83133006762304,231.17417633070585,236.1298887452764,216.25290499559128,226.22660227079243,219.422776161028,220.94236204218288,210.52408551294354,210.4067585672553,218.98834301460596,224.9790994616491,223.50812759221236,225.99460560356837,221.25738888632776,230.37857675438653,229.50136951876726,233.8386397687288,235.5747521560331,248.43132288469715,243.8787026844804,246.20966172140373,240.73172030319233,244.27933755814982,250.99965246256446,243.39228214217968,255.39619428033126,243.56103311133742,239.7363240003831,228.3333386094321,232.4144652037937,223.31675536110893,237.10443803941126,222.97109783557485,216.37057360382215,212.2708842706402,220.71564272193686,227.22738892700758,222.29050388768331,217.4003676852639,224.39627534633325,222.32946646383814,222.87411324596013,223.5235047067083,237.50296202668895,260.3929094024843,249.8899352449153,238.79469460690393,244.37489305712668,249.23007892931238,245.09584370197888,247.93711675854553,240.75952184433757,253.49623848146726,233.30225936002415,241.13348612920342,225.55103905806493,226.6166073769132,228.3282144241907,235.97031751693305,231.52228311733083,217.15027223746108,213.5284158209811,220.39945795722556,228.129189805489,220.25339902890244,218.61293973551236,224.09593640156274,227.35788092268564,256.77613659057874,227.3391849876335,240.07921821030797,239.54827874677272,263.85667229822707,241.19032167467574,246.11668533614844,242.76941626245392,240.30356986713792,249.76159843954628,239.65533119621773
1991-09-19,223.086913325556,222.96216177146064,225.5090258815985,226.74608627546627,222.509406551365,228.0547566240609,255.86734863213354,240.7705937498811,242.13652414256097,246.48100012772235,245.700373117638,245.4201393371635,247.83487419480525,253.9743306654791,255.1362026519096,241.9957048591791,244.84790668754533,230.5049109577251,227.9949405313766,223.7590124136614,225.76660123531104,221.32126803780613,225.76874046999492,220.79733983489356,215.49310905840485,201.82850310630923,223.36869179297864,220.07044783737214,225.87794801845052,224.36293441614302,226.9685059987994,226.43487798427154,229.54267947732077,251.4512619503141,242.1153769964609,240.95006291536419,272.0550656762719,226.36393702265522,242.52292904370685,246.0658424645962,245.55175777841802,264.9423960620699,240.9932382548521,238.47852432988861,225.06885317235918,234.91793060444866,247.44011408706658,236.37272790908634,220.2597532656289,213.85354999103072,221.04758279616848,211.83972394902398,224.30307167049776,222.05603485828192,221.84644105370296,230.38836971676758,229.6675274038415,231.28253338919163,232.21638120058867,231.0533795982055,239.70809490267703,251.60012237919418,233.6248047190206,250.6249358959631,245.12135027642495,243.17857534052283,241.8505285929314,244.34485963064262,256.79899845156734,236.96090442093453,237.8917723622842,234.0498326956873,223.5951496544073,239.14490622339386,222.52866929149488,224.53213425287683,220.1231177710305,223.03395232029402,215.48720853194584,228.39362295167896,221.7935377816079,225.7490688206662,224.10351317420293,224.5684438578491,227.02663929616224,233.44826421430554,230.1695950834336,246.81078633493166,245.85160621301858,235.45721356305216,269.5002227840924,245.3310676008088,244.63278700904496,250.6758883068404,245.30506938331982
1991-09-20,224.7355493150566,223.9325772166874,232.56658216098032,209.65636077771546,226.82618369806528,231.17546627392443,228.87344166784862,244.19626865280668,237.62582570312267,231.2210261979598,241.26401606519855,245.60075830330896,246.1391691151453,251.59726732444727,254.03476618714788,245.11471350233083,241.32659395252477,237.49004889691915,227.01576395464437,226.37621854318587,226.9815925337732,218.04473462088748,221.6749465967166,222.3702057613474,216.83913044049297,226.44619690923284,217.35201193979063,225.58896830866578,226.59273954688274,224.99287310141207,227.2109912488326,228.411012052666,231.1333565354109,245.15790077430884,245.64644375573957,239.0974373141733,248.09090478084136,243.66282442523857,265.31253734319665,251.14406513671548,249.2398564122706,259.40254824598907,247.03534340448527,234.5688003885951,233.9318913153569,221.67564622646069,233.53997599777068,230.88345113662993,217.67402896358163,223.699454423384,225.59816849594944,217.90648035279193,219.57291712005443,223.22007980822926,227.07954472655496,224.80727834254577,228.61644194433697,223.65487699015767,229.31111751998998,210.5074683681136,236.85219932846314,246.02765593431573,238.44159607310226,239.80142189759863,246.0972132574455,241.29266273706827,253.65383998088936,247.81113534703283,253.69038586903494,241.54973385117827,236.29188036565995,232.10399556306274,226.22437442895495,214.9664296736991,226.2463130056273,223.9253752137793,221.50590146597713,213.02722464681437,220.20622277184756,218.03967777592945,221.77677276531784,229.52216946771694,224.6424258862226,228.13147380439574,221.24784587158805,232.6900730803675,228.16556407109042,243.9721364394138,245.24566730555364,234.1144566564918,245.36222941669868,244.0017366870183,245.75092902261483,248.68777951988713,250.69287058685683
1991-09-21,229.8905257391411,217.03392849956197,225.57568444537853,223.96673959706473,228.67602592424495,229.48016454625315,232.90022961806602,238.75428210898144,236.0246872158245,248.34847613252313,241.787215556969,241.42247102478566,251.4345705441288,245.9567848941058,264.6416212261392,239.9267207947051,242.40059718796192,232.0486506413924,231.76482218416027,237.53785598660147,234.34003543446346,229.74772850562854,221.35613253073856,220.48250744642525,216.358020921519,203.33204029046993,226.38778718694664,226.05939214398808,226.65290268489233,195.6491074640062,228.38292622343673,235.96838315394257,237.1431804383207,236.36605623906772,243.89369249430308,238.7724774536451,245.25608589792515,237.36769215917815,241.749134918369,246.10084585417823,225.22753935238688,252.68839856236679,249.67438207963505,212.1226844959475,230.41101000181897,229.40093398709135,229.2012817777099,240.708818749552,231.25935068492794,218.77598783064553,224.03381738980295,216.56600284355423,254.08960837596328,219.03796112850966,230.0641630382958,220.11045656230897,230.60284751141884,226.36052121910726,236.371127160494,231.50554178264193,236.78050337169856,245.3081957506913,232.2347041691516,219.4499394162078,249.45269831129553,243.12595878251608,246.13152653818133,245.46391201182695,249.1562549330744,246.35232592178969,233.63823838364596,231.9996183687467,214.2219710163821,230.65357448127867,241.3481753143668,221.279878149804,215.4005382424031,226.24986966941438,217.05179771724008,212.85516354020734,236.1851482225736,237.82966048633605,222.72331939229946,234.44814613432638,224.70681366903312,231.31826956618593,235.3455755775689,238.24598198919725,242.7807424066824,238.08594511034138,242.94309616321712,240.55862317001015,246.44380098717812,242.9452310902983,249.9374291572072
